title,console,genre,publisher,developer,critic_score,total_sales,na_sales,jp_sales,pal_sales,other_sales,Bucket,log_sales,critic_clean,critic_missing,year,d_action,d_sports,d_misc,d_adventure,d_shooter,d_racing,d_simulation,d_platform,d_fighting,d_strategy,d_puzzle,d_actionadventure,d_visualnovel,d_music,d_other,d_sega,d_nintendohandheld,d_nintendohome,d_pcmac,d_mshome,d_sonyhandheld,year_c,critic_c
Sudden Strike 4,XOne,Strategy,Kalypso Media,Kite Games,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0
Tour de France 2018,PS4,Simulation,Focus Home Interactive,Cyanide Studio,,0.02,,,0.01,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Zanki Zero: Last Beginning,PSV,Role-Playing,Spike Chunsoft,Lancarse,,0.02,,0.02,,,Sony Handheld,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
Tennis World Tour,NS,Sports,Bigben Interactive,Breakpoint Studio,,0.02,0.02,,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Hunting Simulator,NS,Shooter,Bigben Interactive,Maximum Games,,0.02,0.02,,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Touhou Genso Wanderer Reloaded,NS,Role-Playing,NIS America,AQUA STYLE,,0.02,0.01,0.01,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Touhou Genso Wanderer Reloaded,PS4,Role-Playing,NIS America,AQUA STYLE,,0.02,0.01,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Adventure Time: Pirates of the Enchiridion,PS4,Adventure,Outright Games,Outright Games,,0.02,0.01,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Collar x Malice: Unlimited,PSV,Visual Novel,Idea Factory,Idea Factory,,0.02,,0.02,,,Sony Handheld,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0
Higurashi no Naku Koro ni Hou,NS,Visual Novel,Entergram,07th Expansion,,0.02,,0.02,,,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0
Border Break,PS4,Action-Adventure,Sega,Sega,,0.02,,0.02,,,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
Bullet Girls: Phantasia,PS4,Action,Experience Inc.,Shade,,0.02,,0.02,,,Sony Home,-3.912023,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
"Warhammer 40,000: Deathwatch",PS4,Action,Hoplite Research,Rodeo Games,,0.02,0.02,,,0,Sony Home,-3.912023,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Blade Strangers,PS4,Fighting,Nicalis,Studio Saizensen,,0.02,0.02,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Bridge Constructor Portal,XOne,Puzzle,Nighthawk Interactive,ClockStone,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0
"Warhammer 40,000: Inquisitor - Martyr",XOne,Action,Neocore Games,Neocore Games,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
"Warhammer 40,000: Inquisitor - Martyr",PS4,Action,Neocore Games,Neocore Games,,0.02,0.02,,,0,Sony Home,-3.912023,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Pioneer no Banshou,PSV,Visual Novel,Idea Factory,Idea Factory,,0.02,,0.02,,,Sony Handheld,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,8,0
428: Shibuya Scramble,PS4,Visual Novel,Spike Chunsoft,Abstraction Games,,0.02,0.01,0.01,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
Destiny 2: Forsaken,PC,Shooter,Activision,Bungie,,0.02,,,0.02,0,PC/Mac,-3.912023,7.3,1,2018,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0
SNK Heroines Tag Team Frenzy,PS4,Fighting,NIS America,SNK Corporation,,0.02,,0.02,,,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Undertale,NS,Role-Playing,8-4,Toby Fox,9,0.02,,0.02,,,Nintendo Handheld/Hybrid,-3.912023,9,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1.7
Labyrinth of Refrain: Coven of Dusk,NS,Role-Playing,NIS America,Nippon Ichi Software,,0.02,0.02,0.01,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Dakar 18,XOne,Racing,Deep Silver,Bigmoon Entertainment,,0.02,0.01,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
This Is the Police 2,XOne,Strategy,THQ Nordic,Weappy Studio,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0
This Is the Police 2,PS4,Strategy,THQ Nordic,Weappy Studio,,0.02,0.02,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
Valthirian Arc: Hero School Story,PS4,Role-Playing,PQube,Agate Studio,,0.02,0.02,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Space Hulk Tactics,PS4,Strategy,Focus Home Interactive,Cyanide,,0.02,0.02,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
Space Hulk Tactics,XOne,Strategy,Focus Home Interactive,Cyanide,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0
Crayola Scoot,PS4,Sports,Outright Games,Outright Games,,0.02,0.01,,,0,Sony Home,-3.912023,7.3,1,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Rapala Fishing Pro Series,NS,Simulation,GameMill Entertainment,"Concrete Software, Inc.",,0.02,0.01,,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Crayola Scoot,XOne,Sports,Outright Games,Outright Games,,0.02,0.01,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Flipping Death,PS4,Platform,Rising Star,Zoink Games,,0.02,0.02,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Beyblade Burst: Battle Zero,NS,Role-Playing,FuRyu Corporation,FuRyu,,0.02,,0.02,,,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
8 to Glory: The Official Game of the PBR,XOne,Sports,THQ Nordic,Three Gates,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Gal Metal!,NS,Music,Xseed Games,DMM Games,7,0.02,0.01,0.01,,0,Nintendo Handheld/Hybrid,-3.912023,7,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,-0.3
Cats Together,NS,Simulation,Bandai Namco Games,Bandai Namco Games,,0.02,,0.02,,,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
GRIP: Combat Racing,NS,Racing,U&I Entertainment,Caged Element,,0.02,0.01,,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Minecraft: Story Mode - Season Two,NS,Adventure,Telltale Games,Telltale Games,,0.02,0.02,,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Project Highrise: Architect's Edition,NS,Simulation,Kalypso Media,SomaSim,,0.02,0.01,,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Project Highrise: Architect's Edition,PS4,Simulation,Kalypso Media,SomaSim,,0.02,0.01,,,0,Sony Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
ATV Drift & Tricks,XOne,Racing,Microids,Artefacts Studio,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Cats Together,3DS,Simulation,Bandai Namco Games,Bandai Namco Games,,0.02,,0.02,,,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Super Run For Money Tousouchuu & Sentouchuu,NS,Action,Bandai Namco Games,Bandai Namco Games,,0.02,,0.02,,,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Gear Club Unlimited 2,NS,Racing,Microids,Eden Games,,0.02,0.02,,,0,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Override: Mech City Brawl,XOne,Action-Adventure,Modus Games,The Balance Inc,,0.02,0.02,,,0,Microsoft Home,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0
Persona 5: Dancing in Starlight,PSV,Music,Atlus,Atlus,,0.02,,0.02,,,Sony Handheld,-3.912023,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0
Senran Kagura: Peach and Reflexions Limited Double Pack,NS,Misc,Marvelous,Marvelous,,0.02,,0.02,,,Nintendo Handheld/Hybrid,-3.912023,7.3,1,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
The Town of Light,NS,Adventure,Wired Productions,Unknown,,0.03,0.02,,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Railway Empire,XOne,Simulation,Kalypso Media,Gaming Minds Studios,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Railway Empire,PS4,Simulation,Kalypso Media,Gaming Minds Studios,,0.03,0.02,0,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Monster Energy Supercross - The Official Videogame,NS,Racing,Milestone S.r.l.,Milestone S.r.l.,,0.03,0.03,,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
South Park: The Stick of Truth,PS4,Role-Playing,Ubisoft,Obsidian Entertainment,,0.03,0.03,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
The Longest 5 Minutes,NS,Action,NIS America,Nippon Ichi Software,,0.03,0.03,,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Cyber Troopers: Virtual On x Toaru Majutsu no Index: Toaru Majutsu no Dennou Senki,PS4,Action,Sega,Sega CS3,,0.03,,0.03,,,Sony Home,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
IDOLiSH7 Twelve Fantasia!,PSV,Music,Bandai Namco Entertainment,Bandai Namco Games,,0.03,,0.03,,,Sony Handheld,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0
Past Cure,PS4,Action,Phantom 8 Studio,Phantom 8 Studio,,0.03,0.02,,,0,Sony Home,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Don't Knock Twice,PS4,Adventure,Perpetual,Wales Interactive Ltd.,,0.03,0.02,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Doraemon: Nobita no Takarajima,3DS,Action,FuRyu Corporation,FuRyu,,0.03,,0.03,,,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
The Legend of Heroes: Sen no Kiseki: Kai -Thors Military Academy 1204-,PS4,Role-Playing,Nihon Falcom Corporation,Nihon Falcom Corporation,,0.03,,0.03,,,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Beast Quest,XOne,Action-Adventure,Maximum Games,Torus Games,,0.03,0.02,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0
Beast Quest,PS4,Action-Adventure,Maximum Games,Torus Games,,0.03,0.02,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
The Raven Remastered,XOne,Adventure,THQ Nordic,KING Art Games,,0.03,0.02,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
The Raven Remastered,PS4,Adventure,THQ Nordic,KING Art Games,,0.03,0.03,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Pure Farming 2018,XOne,Simulation,Techland,Ice Flames,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Attack on Titan 2,PSV,Action,Koei Tecmo,Koei Tecmo Games,,0.03,,0.03,,,Sony Handheld,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
Snow Moto Racing Freedom,NS,Racing,Big Ben Interactive,Bigben Interactive,,0.03,0.03,,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Aqua Moto Racing Utopia,NS,Racing,Big Ben Interactive,Bigben Interactive,,0.03,0.03,,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Atelier Lydie & Suelle: The Alchemists and the Mysterious Paintings,NS,Role-Playing,Tecmo Koei,Gust,,0.03,0.02,0.01,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Code: Realize - Bouquet of Rainbows,PS4,Visual Novel,Aksys Games,Idea Factory,,0.03,0.02,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0
Penny-Punching Princess,NS,Misc,NIS America,Nippon Ichi Software,6.5,0.03,0.03,,,0,Nintendo Handheld/Hybrid,-3.506558,6.5,0,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,-0.8
Darkest Dungeon,NS,Role-Playing,Merge Games,Red Hook Studios,,0.03,0.02,,0.01,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Utawarerumono: Chiriyukusha e no Komoriuta,PS4,Role-Playing,Aqua Plus,Aqua Plus,,0.03,,0.03,,,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Agony,PS4,Action-Adventure,Maximum Games,Madmind Studio,5,0.03,0.02,,,0,Sony Home,-3.506558,5,0,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,-2.3
Onrush,XOne,Racing,Deep Silver,Codemasters,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Yonder: The Cloud Catcher Chronicles,NS,Action,Merge Games,Prideful Sloth,,0.03,0.02,,0,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Super Bomberman R,XOne,Puzzle,Konami Digital Entertainment,HexaDrive,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,8,0
Record of Grancrest War,PS4,Action-Adventure,Bandai Namco Games,Bandai Namco,,0.03,,0.03,,,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
The Lost Child,PS4,Action,NIS America,Crim,,0.03,0.01,0.01,,0,Sony Home,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
The Lost Child,NS,Role-Playing,NIS America,Crim,7.5,0.03,0.02,,,0,Nintendo Handheld/Hybrid,-3.506558,7.5,0,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0.2
MXGP Pro,XOne,Racing,Milestone S.r.l.,Milestone S.r.l.,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Shining Resonance Refrain,XOne,Role-Playing,Sega,Media.Vision,,0.03,0.02,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Mary Skelter: Nightmares 2,PS4,Role-Playing,Compile Heart,Compile Heart,,0.03,,0.03,,,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Earthfall,XOne,Action-Adventure,Gearbox Software,Holospark,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0
Adventure Time: Pirates of the Enchiridion,NS,Adventure,Outright Games,Outright Games,,0.03,0.01,,0.02,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Mega Man X Legacy Collection 1+2,NS,Platform,Capcom,Capcom,,0.03,,0.03,,,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Train Sim World,XOne,Simulation,Maximum Games,Dovetail Games,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Dragon Quest X: All in One Package Ver.1-4,NS,MMO,Square Enix,Square Enix,,0.03,,0.03,,,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8,0
Code of  Princess EX,NS,Action,Nicalis,Studio Saizensen,7.2,0.03,0.02,0.01,,0,Nintendo Handheld/Hybrid,-3.506558,7.2,0,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,-0.1
All-Star Fruit Racing,PS4,Racing,PQube,3DClouds.it,,0.03,0.03,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
de Blob 2,NS,Platform,THQ Nordic,THQ Nordic,,0.03,0.03,,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Bridge Constructor Portal,PS4,Simulation,Nighthawk Interactive,ClockStoneSoftware,,0.03,0.02,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Divinity: Original Sin II,XOne,Role-Playing,Bandai Namco Entertainment,Larian Studios,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
God Wars The Complete Legend,NS,Strategy,NIS America,Kadokawa Games,,0.03,0.01,0.01,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0
Immortal Unchained,XOne,Role-Playing,Sold Out,Toadman Interactive,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Labyrinth of Refrain: Coven of Dusk,PS4,Action,NIS America,Nippon Ichi Software,,0.03,0.01,0.01,,0,Sony Home,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Legendary Fishing,PS4,Sports,Ubisoft,Ubisoft,,0.03,0.02,,,0,Sony Home,-3.506558,7.3,1,2018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
8-Bit Armies,XOne,Strategy,Soedesco,Petroglyph Games,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,8,0
8-Bit Armies,PS4,Strategy,Soedesco,Petroglyph Games,,0.03,0.03,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0
Utawarerumono Zan,PS4,Action,Aquaplus,Tamsoft,,0.03,,0.03,,,Sony Home,-3.506558,7.3,1,2018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Sumikko Gurashi Atsumare Sumikko Town,NS,Misc,Nippon Columbia,Nippon Columbia,,0.03,,0.03,,,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Air Missions: Hind,PS4,Simulation,Soedesco,3Division,,0.03,0.02,,,0,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Let's Sing 2019,PS4,Music,Ravenscourt,Ravenscourt,,0.03,,,0.03,0,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0
Let's Sing 2019,NS,Music,Ravenscourt,Ravenscourt,,0.03,,,0.03,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0
Death Mark,NS,Adventure,Aksys Games,Experience Inc.,,0.03,0.02,0,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Death Mark,PS4,Misc,Aksys Games,Experience Inc.,,0.03,0.02,0.01,,0,Sony Home,-3.506558,7.3,1,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
Monster Boy and the Cursed Kingdom,PS4,Platform,FDG Entertainment,Game Atelier,,0.03,0.02,,,0,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
World of Final Fantasy Maxima,XOne,Role-Playing,Square Enix,Square Enix,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
SNK 40th Anniversary Collection,NS,Misc,NIS America,SNK Corporation,,0.03,0.02,,,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Flashback,NS,Platform,Maximum Games,Paul Cuisset,,0.03,0.01,,0.02,0,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Kamen Rider: Climax Scramble Zi-O,NS,Fighting,Bandai Namco Games,Bandai Namco Games,,0.03,,0.03,,,Nintendo Handheld/Hybrid,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,0
Ride 3,XOne,Racing,Bandai Namco Entertainment,Milestone S.r.l.,,0.03,0.03,,,0,Microsoft Home,-3.506558,7.3,1,2018,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0
Override: Mech City Brawl,PS4,Action-Adventure,Modus Games,The Balance Inc,,0.03,0.02,,,0.01,Sony Home,-3.506558,7.3,1,2018,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0
